product_id,retailer,country,title,description,category_path,url,image_url,price,barcode,brand,category,attributes
1000802081,Kroger,USA,Proud Source Bottled Water - 16 fl oz,,"["""" Grocery"""","""" Pantry"""","""" Beverages"""","""" Water"""","""" Spring Water""""]",https://www.kroger.com/p/proud-source-bottled-water/0085330300702#:#zipcode=46204&storeid=02100339,https://www.kroger.com/product/images/xlarge/right/0085330300702,1.99,853303007029,Proud Source,Functional Bottled Water,Volume: 473; Juice Content: 0-2%; Carbonization: still
1000813567,safeway,USA,Pickle Juice Pickle Shot - 2.5 Fl. Oz.,,"["""" Beverages"""","""" Energy Drinks & Shots"""","""" Energy Shots""""]",https://www.safeway.com/shop/product-details.960281725.html,https://images.albertsons-media.com/is/image/ABS/960281725,2.49,183633000026,Pickle Juice,Not from Concentrate 100% Juice,Carbonization: still; Juice Content: 0-2%; Pack Type: Can
1000817543,amazon,USA,"4 pack of Frostie Soda Pop Soft Drink 32oz Plastic Bottles (32oz, Blue Cream Soda)","* * *
## Important information 
[ingredients_start]
Ingredients 
soda pop 
[ingredients_end]

Legal Disclaimer 
Statements regarding dietary supplements have not been evaluated by the FDA and are not ","["""" Any Department"""","""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Soda Soft Drinks""""]",https://www.amazon.com/dp/B0DHW16HCY,https://m.media-amazon.com/images/I/818gKoTOfKL._AC_UL320_.jpg,27.99,,Frostie,Other Non-Cola Carbonates,Health Claims: hydrating; Volume: 946; Sweetener: cane sugar; Carbonization: carbonated; Pack Type: Bottle; Juice Content: 0-2%
1000827279,Willys,Sweden,"raspberry soda soda, Pet",carbonated soft drink with raspberry flavor. 1.5 liters.,"["""" drink"""",""""soda"""",""""soda big""""]",https://www.willys.se/produkt/Hallonsoda-Lask-Pet-101608032_ST,"https://assets.axfood.se/image/upload/f_auto,t_500/07611612404433_C1N1_s01",12.9,7611612404433,Premier,Other Non-Cola Carbonates,Sweetener: sugar; Juice Content: 2-5%; Volume: 1500; Carbonization: carbonated; Pack Type: Bottle; Naturally derived: natural fragrances; Flavour: raspberry
1000851853,amazon,Germany,"country park Organic Soft Drink Grapefruit, 12 x 0.75 l in Glass Bottle, No Sugar and Sweeteners, Carbonated Water, Also Ideal for Children and Diabetics","## Product information 
# Technical Details 
##### General Information 
Units ‎9000.0 milliliters 
Brand ‎ country park 
Format ‎ Liquid 
Speciality ‎ Organic 
Manufacturer ‎ johann minstrel gmbh 
# A","["""" Any Category"""","""" Grocery"""","""" Drinks"""","""" Water""""]",https://www.amazon.de/dp/B0DC3TTP8P,https://m.media-amazon.com/images/I/81i3jySvbsL._AC_UL320_.jpg,17.99,,Land Park,Functional Bottled Water,"Juice Content: 0-2%; Sustainable Sourcing: organic; Flavour: grapefruit; Contains Minerals: magnesium; Diets: diabetic; Volume: 750; Pack Type: Bottle; Carbonization: carbonated, sparkling; Environmentally Friendly: environmentally friendly; Health Claims: good source of minerals, no sugar, hydrating, low calories, no calories, balanced nutrition; Naturally derived: natural flavours, natural acids, natural minerals, natural; No Artificial Ingredients: no artificial sweeteners"
1000887176,Walmart,USA,"Barissimo Medium Roast Iced Coffee, 48 fl oz",""""" 
* Medium Roast Iced Coffee, 48 fl oz 
"""" ; Brand Barissimo","["""" Food"""","""" Coffee"""","""" Coffee & Coffee Pods""""]",https://www.walmart.com/ip/Barissimo-Medium-Roast-Iced-Coffee-48-fl-oz/13498361180?classType=REGULAR,https://i5.walmartimages.com/seo/Barissimo-Medium-Roast-Iced-Coffee-48-fl-oz_af7d0dad-5623-40f8-a664-58c2bc67d29d.23030aa3f25b154c776e0429fc0d3412.jpeg,14.94,,Barissimo,RTD Coffee,Flavour: coffee; Roast Type: medium; Pack Type: Bottle; Volume: 1420; Juice Content: 0-2%; Carbonization: still
1000887803,amazon,USA,"Brew Dr. Kombucha, Organic, Raw & Probiotic - Superberry - Oolong Tea with Raspberry, Blueberry and Goji Berry - 14 Fl Oz Bottle","* * *
## Important information 
[ingredients_start]
Ingredients 
Brewed Tea ( Filtered Water, Curant, Olong Tea, Elderberry, Hibiscus, Blueberry, Goji Berry, Strawberry, Raspberry, Cane Sugar, Live Ko","["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Tea Beverages"""","""" Kombucha Tea""""]",https://www.amazon.com/dp/B0848745GN,https://m.media-amazon.com/images/I/71ugImbVFhL._AC_UL320_.jpg,,857161008457,Brew Dr Kombucha,Carbonated RTD Tea and Kombucha,"Sweetener: cane sugar; Juice Content: 15-25%; Sustainable Sourcing: usda organic, organic; Pack Type: Bottle; Immune Support Ingredients: elderberry; Volume: 414; Health Claims: digestive health, probiotic; Tea Type: loose leaf, oolong; Flavour: blueberry, berry, tea, raspberry; Environmentally Friendly: climate pledge friendly, no pesticides; No Artificial Ingredients: no artificial colours; Water Type: filtered; Diets: kosher; Caffeine: 15-25 mg; Carbonization: still"
1000894002,Albert Heijn,Netherlands,Hip Pop kombucha strawberry & pineapple,"characteristics: deposit (only the netherlands), 
use: to open and drink it, 
Highlights: low in kcal & free of sweeteners,100% natural, nothing artificial, with probiotics, contains living cultures.,","["""" soft drink, juices, water"""","""" Ice tea"""","""" ice tea green""""]",https://www.ah.nl/producten/product/wi584164/hip-pop-kombucha-strawberry-en-pineapple,https://static.ah.nl/dam/product/AHI_4354523130303938383735?revLabel=1&rendition=400x400_JPG_Q85&fileType=binary,1.99,5060512671001,Hip Pop,Carbonated RTD Tea and Kombucha,"Sweetener: cane sugar; Pack Type: Can; Caffeine: 0-15 mg; Health Claims: probiotic; Volume: 330; No Artificial Ingredients: no artificial sweeteners; Flavour: strawberry, pineapple; Juice Content: 0-2%; Naturally derived: natural flavours, natural; Tea Type: green, black"
1000909248,Voilà,Canada,Sun Rype Juice 100% Fruit Medley No Sugar Added 5 x 200 ml,"Made with real, simple ingredients, Sun Rype Fruit Medley juice tastes like freshly picked orchard and citrus fruits combined into one delicious blend. Enjoy the perfect balance of great taste and who","["""" Beverages"""","""" Fruit & Vegetable Juice"""","""" Fruit Blends & Other Juices""""]",https://voila.ca/products/734131CS,https://voila.ca/images-v3/2d92d19c-0354-49c0-8a91-5260ed0bf531/9e3e8d15-0f33-44f5-9dd7-11c4f87ee0ea/500x500.jpg,3.49,,Sun-Rype,Reconstituted 100% Juice,"Caffeine: 15-25 mg; Juice Features: from concentrate; Pack Type: Bag/Packet; Health Claims: no added sugar, no sugar; Volume: 200; Made From: pineapple, apple, orange, pear, cherry, citrus; Water Type: filtered; Juice Content: 100%; Carbonization: still; Naturally derived: natural colourants, natural flavours; Immune Support Ingredients: vitamin c"
10009110,Publix,USA,"Indian River Select 100% Juice, Valencia Orange",100% Florida premium juice. Not from concentrate. Pasteurized. Gluten free. Natural. Pasteurized. From Florida USA. 100% pure Florida. Visit www.indianriverjuice.com. Product 100% USA.; Perishable. Ke,"["""" Beverages"""","""" Juice & Nectars""""]",https://delivery.publix.com/store/items/42052030,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e3684d1e-cc54-45c7-bb51-b0665e782afa.jpeg,3.29,,Indian River Select,Not from Concentrate 100% Juice,"Juice Features: pasteurized, not from concentrate; Pack Type: Bottle; Carbonization: still; Naturally derived: natural; Geographic Origin: spain; Made From: orange; Flavour: orange; Juice Content: 100%; Pack Material Type: Plastic"
1000914264,Albert Heijn,Netherlands,rivella lemon slightly sparkling,"characteristics: deposit (only the netherlands), divorced collection, 
keep: cool, keep dry and dark. perishable after opening., 
Highlights: with natural ingredients?, slightly sparkling, nice and re","["""" soft drink, juices, water"""","""" Tonic, ginger, bitter, crafts and special fresh"""","""" rivella""""]",https://www.ah.nl/producten/product/wi584130/rivella-citroen-licht-sprankelend,https://static.ah.nl/dam/product/AHI_4354523130303931393835?revLabel=1&rendition=400x400_JPG_Q85&fileType=binary,2.99,8715600249743,Rivella,Other Non-Cola Carbonates,"Sweetener: cyclamate, saccharin, acesulfame potassium; Pack Type: Liquid Carton; Naturally derived: natural fragrances, natural; Flavour: lemon; Juice Content: 0-2%; Caffeine: 15-25 mg; Volume: 1500; Carbonization: sparkling"
10009275,CVS,USA,Navitas Organics Cacao Powder,"Packed with beneficial nutrients and a rich, unsweetened dark chocolate taste, Navitas Organics Cacao Powder is perfect for satisfying your chocolate craving and elevating all manner of chocolatey foo","[""""diet-nutrition"""",""""balanced-nutrition"""",""""powders""""]",https://www.cvs.com/shop/navitas-organics-cacao-powder-prodid-176319#zipcode=60804#store_id=8742#skuid=176319#skuid=176319,https://www.cvs.com/bizcontent/merchandising/productimages/large/858847000871.jpg,11.99,858847000871,Navitas,Powder Concentrates,"Pack Material Type: Paper / Carton; Sustainable Sourcing: organic; Immune Support Ingredients: antioxidants; Contains Minerals: magnesium; No Artificial Ingredients: no artificial sweeteners; Sweetener: unsweetened; Concentrate Format: powder; Juice Content: 100%; Health Claims: no added sugar, antioxidant, superfood, balanced nutrition"
10009367,Greenweez,France,"ethical 
pure juice pineapple organic madagascar - 1 liter","reference 1ETHI0148 info weight price per litre : 5.49 €/ litre 
pure juice pineapple organic madagascar - 1 liter . certified organic. fair. rich in vitamin A and C. 100% pure juice pineapple. stimul","["""" drinks"""","""" juice organic"""","""" exotic fruit juice organic""""]",https://www.greenweez.com/ethiquable-pur-jus-ananas-madagascar-bio-1-l-p97520,https://static.greenweez.com/images/products/97000/210/ethiquable-pur-jus-ananas-madagascar-bio-1l.jpg,5.87,3760091727114,Ethiquable,Not from Concentrate 100% Juice,"Carbonization: still; Volume: 1000; Pack Material Type: Paper / Carton; Sweetener: sugar; Health Claims: good source of vitamins; Juice Content: 100%; Geographic Origin: madagascar; Flavour: pineapple; Immune Support Ingredients: vitamin c; Made From: pineapple; Caffeine: 15-25 mg; Sustainable Sourcing: fairtrade, organic"
1000940992,safeway,USA,Uptime Mango Pineapple Sugar Free Energy Drink - 12 FZ,,"["""" Beverages"""","""" Energy Drinks & Shots"""","""" Energy Drinks & Shots""""]",https://www.safeway.com/shop/product-details.970109867.html,https://images.albertsons-media.com/is/image/ABS/970109867,2.5,25713921909,Uptime,Energy Drinks,"Juice Content: 0-2%; Carbonization: still; Health Claims: energy boosting, no sugar; Flavour: pineapple, mango"
1000943999,Albert Heijn,Netherlands,Hip Pop Living soda tropical peach,"characteristics: deposit (only the netherlands), 
use: to open and drink it, 
Highlights: low in kcal & free of sweeteners,100% natural, nothing artificial, with probiotics, contains living cultures.,","["""" soft drink, juices, water"""","""" Ice tea"""","""" ice tea green""""]",https://www.ah.nl/producten/product/wi584162/hip-pop-living-soda-tropical-peach,https://static.ah.nl/dam/product/AHI_4354523130303938383833?revLabel=1&rendition=400x400_JPG_Q85&fileType=binary,1.99,5060512670929,Hip Pop,Other Non-Cola Carbonates,"Caffeine: 0-15 mg; Pack Type: Can; Carbonization: still; Juice Content: 0-2%; Flavour: peach; Volume: 330; No Artificial Ingredients: no artificial sweeteners; Naturally derived: natural flavours, natural; Health Claims: probiotic; Diets: vegan"
1000947166,Trendyol,Turkey,cocoon disposable thyme flavored powder drink 50's - ISL1705-7803,,"[""""supermarket"""",""""food and beverage"""","""" still drinks""""]",https://www.trendyol.com/ismiyle-al/koza-tek-icimlik-kekik-aromali-toz-icecek-50-li-isl1705-7803-p-870185510,https://cdn.dsmcdn.com///ty1544/prod/QC/20240913/23/83611bff-db5b-3c66-88b2-e6aedfe762d7/1_org_zoom.jpg,318.21,,Koza,Powder Concentrates,Pack Type: Carton/Box; Count per Unit: 50; Concentrate Format: powder; Juice Content: 0-2%; Flavour: thyme
1000988218,Coop,Netherlands,fernandes Cream ginger,"> 
## extra information 
contact coca- Cola European Partners 
contact details po box 8775.3009 at, rotterdam 
## legal information 
operating instructions cool to serve 
storage instructions out of t","["""" groceries"""","""" soft drink, juices, and, Water"""","""" soft drinks"""","""" others, soft drink""""]",https://www.coop.nl/product/8710642037167,https://cdn.syndy.com/media/products/08140300-bd8b-6045-3b69-08dcf1db38c3/images/AW0HA3GItENDpZ-NPK0ohvI./AAAAXPyZrHaS2wjc8laHUg.290x290.jpg,1.04,8710642037167,Fernandes,Other Non-Cola Carbonates,Carbonization: carbonated; Flavour: ginger; Immune Support Ingredients: ginger; Volume: 250; Juice Content: 0-2%; Environmentally Friendly: environmentally friendly; Pack Type: Can
1000991449,Aldi,United Kingdom,Sun Quench Fruit-o Mixed Fruit Squash 1l,"## Specifications 
[ingredients_start]

Ingredients Water, Sugar, Fruit Juices From Concentrate ( Grape, Apple, Raspberry, Blackcurrant) (10%), Acid: Citric Acid; Flavourings ( Contains 𝐁𝐚𝐫𝐥𝐞𝐲); Plant","["""" Home"""","""" Drinks"""","""" Soft Drinks & Juices"""","""" Squash & Cordial""""]",https://groceries.aldi.co.uk/en-GB/p-sun-quench-fruit-o-mixed-fruit-squash-1l/4061462462566,https://aldprdproductimages.azureedge.net/media/resized\$Aldi_GB\01.11.24\4061462462566_0_M.jpg,1.09,4061462462566,Sun Quench,Liquid Concentrates,"Sweetener: sucralose, sugar, acesulfame potassium; Caffeine: 15-25 mg; Pack Type: Bottle; Immune Support Ingredients: vitamin c; Volume: 1000; Health Claims: low sugar, good source of vitamins"
100099289,New Pharma,Germany,Yogi Tea hibiscus mint with raspberry leaves glass bottle 330ml,"properties: 
touched the mind and refreshed the body. 
ayurvedic herbs- and spiced tea with fruity hibiscus and refreshing mint. 
hibiscus: 
hibiscus, here and there also marshmallow called, originall","["""" Bio - natural remedies"""","""" aromatherapy - essential oils""""]",https://www.newpharma.de/yogi-tea/636994/yogi-tea-hibiskus-minze-mit-himbeerblattern-glasflasche-330ml.html,https://img.newpharma.net//images/products/de/500/yogi-tea-hibiskus-minze-mit-himbeerblattern-glasflasche-330ml.2.jpg,1.94,,Yogi,Carbonated RTD Tea and Kombucha,"Tea Type: loose leaf, green; Health Claims: ayurvedic; Flavour: tea, mint, hibiscus, raspberry; Sweetener: sugar; Pack Type: Bottle; Botanicals And Functional Ingredients: licorice; Caffeine: 200+ mg; Pack Material Type: Glass; No Artificial Ingredients: no artificial colours; Sustainable Sourcing: organic; Volume: 330; Carbonization: still"
1001024068,Walmart,USA,Sanzo Sparkling Water Pomelo 12 fl oz ( Pack Of 12),""""" 
* Zesty pomelo flavor adds a unique twist to hydration. 
* Sparkling fizz transforms ordinary water into a refreshing experience. 
* Low-calorie and naturally flavored for guilt-free sipping. 
"""" ; ","["""" Food"""","""" Beverages"""","""" Water"""","""" Sparkling Water""""]",https://www.walmart.com/ip/Sanzo-Sparkling-Water-Pomelo-12-fl-oz-Pack-Of-12/9746557564?classType=VARIANT,https://i5.walmartimages.com/seo/Sanzo-Sparkling-Water-Pomelo-12-fl-oz-Pack-Of-12_a71f34d5-c2c7-4dbe-a8d9-dd8ab477a75e.29aaffc2c9a1aaaf94277f7e9b4f63d9.jpeg,55.98,,Sanzo,Functional Bottled Water,"Juice Content: 0-2%; Naturally derived: natural flavours; Pack Type: Can; Health Claims: low calories, hydrating; Volume: 355; Caffeine: 0-15 mg; Water Type: flavoured; Carbonization: sparkling"
10010264,Giant Eagle,USA,Purified Water - Natural Orange,6- 16oz bottles,"["""" Beverages"""","""" Flavored Drinks"""","""" Flavored""""]",https://curbsideexpress.gianteagle.com/store/7EBA1124#/product/sku/00019063232303,https://cnt.gianteagle.com/api/Images/v7/products/190908/dimensions/large/jpg,4,19063232303,Fruit2O,Still Flavoured Bottled Water,Pack Type: Bottle; Flavour: orange; Pack Material Type: Plastic; Water Type: purified; Juice Content: 0-2%; Naturally derived: natural; Carbonization: still
1001068351,Coop,Netherlands,rivella lemon,"> 
## extra information 
contact vrumona B.v. 
contact details reply number 2210.3970 wd, bunnik 
## legal information 
operating instructions chilled best. 
refrigerated storage instructions, keep dr","["""" groceries"""","""" soft drink, juices, and, Water"""","""" soft drinks"""","""" others, soft drink""""]",https://www.coop.nl/product/8715600249743,https://cdn.syndy.com/media/products/b01e0000-bd9e-6045-9812-08dcb55d6a40/images/AW0HA3GItENDpZ-NPK0ohvI./AAAAXPyZrHbMugjc_Ce6fA.290x290.jpg,3.14,8715600249743,Rivella,Other Non-Cola Carbonates,Volume: 1500; Carbonization: still; Pack Type: Liquid Carton; Juice Content: 0-2%; Flavour: lemon; Water Type: mineral
1001079382,Walmart,USA,"Culture Pop Soda Probiotic Strawberry Rhubarb, 4pk, 12 fl oz",""""" 
* Culture Pop Soda Probiotic Strawberry Rhubarb, 4pk, 12 fl oz 
* Culture Pop Soda Probiotic Strawberry Rhubarb, 4pk, 12 fl oz 
* Culture Pop Soda Probiotic Strawberry Rhubarb, 4pk, 12 fl oz 
"""" ; F","["""" Food"""","""" Beverages"""","""" Functional & Enhanced Beverages"""","""" Prebiotic & Probiotic Drinks""""]",https://www.walmart.com/ip/Culture-Pop-Soda-Probiotic-Strawberry-Rhubarb-4pk-12-fl-oz/6621719998?classType=REGULAR&athbdg=L1600,https://i5.walmartimages.com/seo/Culture-Pop-Soda-Probiotic-Strawberry-Rhubarb-4pk-12-fl-oz_85febc15-04a1-4ed1-a605-427bffbc733d.c7bb0c266484bea5124b96524a63992a.png,6.98,,Culture Pop,Other Non-Cola Carbonates,"Volume: 355; Juice Content: 0-2%; Caffeine: 0-15 mg; Pack Type: Carton/Box; Carbonization: still; Free From: no caffeine; Flavour: strawberry, rhubarb; Health Claims: pre-biotic, probiotic"
1001135174,amazon,USA,"KERNS Nectar Can, 888903201021, Apricot, 11.5 Ounce","* * *
## Important information 
[ingredients_start]
Ingredients 
Water, Apricot Puree from Concentrate, Sugar, Malic Acid, Natural Flavor, Ascorbic Acid ( Vitamin C). 
[ingredients_end]

Legal Disclai","["""" Any Department"""","""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Juices""""]",https://www.amazon.com/dp/B07VHWFP51,https://m.media-amazon.com/images/I/71iirmCPRlL._AC_UL320_.jpg,14.26,888903201027,Kern's,Nectars,"Made From: apricot, coconut, pineapple, peach, mango; Juice Features: from concentrate; Carbonization: still; Volume: 340; Flavour: apricot; Juice Content: 15-25%; Diets: kosher; Health Claims: no added sugar; Pack Type: Can; Immune Support Ingredients: vitamin c; Caffeine: 15-25 mg; Naturally derived: natural flavours; No Artificial Ingredients: no artificial flavours"
1001164122,amazon,United Kingdom,"Body Fuel Energy & Vitamins Drink - Fast Energy, Energy Drink, Sugar Free with Caffeine ( Pack of 12 Cans x 330ml) ( Orange)","# Product information 
Collapse All Expand All Measurements Item Package Weight 4.19 Kilograms 
Number of Pieces 12 
Unit Count 3960.0 millilitre 
Item Weight 66 Grams 
Number of Items 12 
Item Volume","["""" Grocery"""","""" Drinks"""","""" Energy Drinks""""]",https://www.amazon.co.uk/dp/B0CGDTS2YW,https://m.media-amazon.com/images/I/71Fr3YwiuZL._AC_UL320_.jpg,14.95,,Applied Nutrition,Energy Drinks,"Energy Source: b-vitamins; Caffeine: 25-50 mg; Carbonization: still; Naturally derived: natural flavours; Pack Type: Can; Juice Content: 0-2%; Sports Ingredients: creatine; Contains Minerals: calcium, magnesium; Flavour: orange; Volume: 330; Health Claims: good source of vitamins, energy boosting, no added sugar, no sugar, nootropic/enhanced mental performance; Sweetener: sucralose; Diets: halal; Pack Material Type: Metal; Immune Support Ingredients: vitamin c"
1001173315,Coop,Netherlands,sourcing vitamin water grape lemon,"> 
## extra information 
contact vrumona B.v. 
contact details reply number 2210.3970 wd, bunnik 
## legal information 
storage instructions for best before end: see neck bottle. cool, keep dry and da","["""" groceries"""","""" soft drink, juices, and, Water"""","""" Water"""","""" Water, with, a, taste""""]",https://www.coop.nl/product/8715600249453,https://cdn.syndy.com/media/products/08140000-bd8b-6045-0044-08dcf1db38c8/images/AW0HA3GItENDpZ-NPK0ohvI./AAAAXPyZrHZCtAjc_CeufQ.290x290.jpg,1.88,8715600249453,Sourcy,Functional Bottled Water,"Pack Type: Bottle; Flavour: grape, lemon; Carbonization: still; Volume: 500; Caffeine: 15-25 mg"
1001259743,Pavilions,USA,General Mills Jamba Smoothie Inspired Mango-a-go-go Fruit Flavored Snacks - 14 Count,"
[ingredients_start]
 Corn Syrup, Sugar, Apple Juice Concentrate, Modified Corn Starch. Contains 2% or less of: Fruit Pectin, Citric Acid, Sodium Citrate, Malic Acid, Potassium Citrate, Vitamin C (asc","["""" Beverages"""","""" Juice & Smoothies"""","""" Smoothies""""]",https://www.pavilions.com/shop/product-details.970927792.html,https://images.albertsons-media.com/is/image/ABS/970927792,7.99,,Jamba,Not from Concentrate 100% Juice,"Juice Features: smoothie, from concentrate; Health Claims: good source of vitamins, no saturated fats; Pack Type: Carton/Box; Carbonization: still; Made From: apple, pineapple, orange, passion fruit, mango; Free From: no milk, no soy, no peanuts, no eggs, no gelatin, no nuts, no crustaceans, no fish, wheat free; Flavour: mango; Geographic Origin: mexico; Immune Support Ingredients: vitamin c, turmeric; Naturally derived: natural flavours; Juice Content: 100%; No Artificial Ingredients: no artificial flavours, no artificial colours; Caffeine: 15-25 mg"
1001262658,Dirk,Netherlands,1 the best Shot mango ginger orange,*,"["""" bread, toppings & biscuit"""","""" sandwich fillings""""]",https://www.dirk.nl/boodschappen/dranken-sap-koffie-thee/vruchtensappen/1%20de%20beste%20shot%20mango%20gember%20sinaasappel/112736,https://d3r3h30p75xj6a.cloudfront.net/artikelen%2F204255_1_473034_638658858651368487.png,0.99,,1 de Beste,Not from Concentrate 100% Juice,"Juice Content: 100%; Pack Type: Jar; Volume: 125; Carbonization: still; Flavour: orange, ginger, mango; Immune Support Ingredients: ginger; Made From: ginger, orange, mango"
1001306530,safeway,USA,Redcon1 Energy Prime Time Punch 16fz - 16 FZ,,"["""" Beverages"""","""" Energy Drinks & Shots"""","""" Energy Drinks & Shots""""]",https://www.safeway.com/shop/product-details.971078267.html,https://images.albertsons-media.com/is/image/ABS/971078267,2.49,810044577662,Redcon1,Energy Drinks,Juice Content: 0-2%; Carbonization: still; Health Claims: energy boosting; Pack Type: Can
1001312667,Well.ca,Canada,Bremner's Spout Pouches Pomegranate Juice,"100% Pure juice in an easy to go format. Perfect to take on hikes or to pack for lunch. 
, 
* Non GMO Verified 
* Canadian Company 
* No added Sugar 
* No added Water 
* No added Preservatives","["""" Food & Snacks"""","""" Beverages"""","""" Juices""""]",https://well.ca/products/bremners-spout-pouches-pomegranate_320227.html,https://dr9wvh6oz7mzp.cloudfront.net/i/d37e4a8e670003f293320d35afd6d3da_ra.png,6,,Bremner's,Reconstituted 100% Juice,Flavour: pomegranate; No Artificial Ingredients: no gmo; Volume: 100; Juice Content: 100%; Pack Type: Carton/Box; Health Claims: no added sugar; Carbonization: still; Made From: pomegranate
1001387265,Billa,Austria,Emmi caffe latte macchiato Big,"further product information product name mixed milk product from whole milk and cream with fresh brewed coffee, with 5% fat in the milk part. ultra high temperature. production country switzerland dim","[""""refrigerated goods"""","""" dairy products"""","""" milk drinks""""]",https://shop.billa.at/produkte/emmi-caffe-latte-macchiato-big-00746640,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-746640-0846858339-xeeVfeu_.jpg,2.99,,Emmi,RTD Coffee,"RTD Coffee Style: cream, latte; Carbonization: still; Sweetener: sugar; Caffeine: 15-25 mg; Coffee Type: arabica; Juice Content: 0-2%; Sustainable Sourcing: rainforest alliance; Volume: 350; Flavour: latte"
1001405249,Asda,United Kingdom,Burst Orange 400ml,"No added sugar*
* Contains naturally occurring sugars.
No added nonsense**
** No artificial colours, flavours or sweeteners. 
1 of Your 5 a Day. Refreshingly no-nonsense. 1 / 5 In Every Bottle. Vegan ","["""" Chilled Food"""","""" Sandwiches, Snacks & Drinks"""","""" Sandwiches, Snacks & Drinks""""]",https://groceries.asda.com/product/1000383236909,https://ui.assets-asda.com:443/dm/5038512002637,1.7,5038512002637,Juice Burst,Juice Drinks (up to 24% Juice),"Made From: orange; Naturally derived: natural flavours, natural; Juice Features: from concentrate; Health Claims: no added sugar; Caffeine: 15-25 mg; Volume: 400; Carbonization: still; No Artificial Ingredients: no artificial colours, no artificial flavours, no artificial sweeteners; Flavour: orange"
1001436205,Well.ca,Canada,Bremner's Spout Pouches Blueberry Juice,"100% Pure juice in an easy to go format. Perfect to take on hikes or to pack for lunch.
Highlights","["""" Food & Snacks"""","""" Beverages"""","""" Juices""""]",https://well.ca/products/bremners-spout-pouches-blueberry_320225.html,"https://dr9wvh6oz7mzp.cloudfront.net/i/34851fa430c847562a653372c3b8762a_ra,w240,h280_pa,w240,h280.png",10.46,,Bremner's,Reconstituted 100% Juice,Juice Content: 100%; Flavour: blueberry; Carbonization: still; Made From: blueberry; Pack Type: Carton/Box; Volume: 100
1001470657,amazon,USA,"KILL CLIFF Blood Orange Recovery Drink, 12 FZ","* * *
## Important information 
[ingredients_start]
Ingredients 
Carbonated Water, Erythritol ( Natural Sweetener), Vitamin & Plant Extract Blend ( Taurine, D- Glucuron 
[ingredients_end]

Legal Discl","["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Sports Drinks""""]",https://www.amazon.com/dp/B009YJ33K2,https://m.media-amazon.com/images/I/41Ei5ZpFUcL._AC_UL320_.jpg,2.96,896743002001,Kill Cliff,Sports Drinks,"Health Claims: good source of minerals, hydrating; Sports Ingredients: electrolytes; Caffeine: 0-15 mg; Sweetener: erythritol; Volume: 355; No Artificial Ingredients: no gmo, no artificial flavours; Flavour: orange; Carbonization: gently carbonated; Pack Type: Carton/Box; Juice Content: 0-2%; Naturally derived: natural flavours, natural sweeteners; Immune Support Ingredients: vitamin c"
1001493273,amazon,USA,"Sweetbird Banana Flavored Syrup - 1 Liter ( Vegan, GMO Free, All Natural)","Unit Count 33.8 Fl Oz 
Number of Items 1 
Package Information Bottle 
Item Volume 1000 Milliliters 
Item Weight 1 Kilograms 
* * *
## Important information 
Legal Disclaimer 
Statements regarding diet","["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Beverage Syrups & Concentrates""""]",https://www.amazon.com/dp/B08X4VYZXL,https://m.media-amazon.com/images/I/61ocgnfXaQL._AC_UL320_.jpg,38.94,,Sweetbird,Liquid Concentrates,Caffeine: 0-15 mg; No Artificial Ingredients: no gmo; Volume: 1000; Juice Content: 0-2%; Flavour: banana; Naturally derived: natural; Pack Material Type: Glass
1001573296,safeway,USA,Aura Bora Water Sparkling Basil Berry - 12 FZ,,"["""" Beverages"""","""" Water & Sparkling Water"""","""" Enhanced Water""""]",https://www.safeway.com/shop/product-details.970066138.html,https://images.albertsons-media.com/is/image/ABS/970066138,2.5,860002260938,Aura Bora,Functional Bottled Water,"Juice Content: 0-2%; Pack Material Type: Metal; Carbonization: sparkling; Flavour: berry, basil"
1001595194,Well.ca,Canada,Bremner's Spout Pouches Cranberry Juice,"100% Pure juice in an easy to go format. Perfect to take on hikes or to pack for lunch. 
Highlights 
, 
* Non GMO Verified 
* Canadian Company 
* No added Sugar 
* No added Water 
* No added Preservat","["""" Food & Snacks"""","""" Beverages"""","""" Juices""""]",https://well.ca/products/bremners-spout-pouches-cranberry_320226.html,https://dr9wvh6oz7mzp.cloudfront.net/i/5d085c245be4c754c9bfa0d3779bbc92_ra.png,6,,Bremner's,Reconstituted 100% Juice,No Artificial Ingredients: no gmo; Flavour: cranberry; Pack Type: Carton/Box; Made From: cranberry; Juice Content: 100%; Volume: 100; Carbonization: still; Health Claims: no added sugar
