product_id,rep_id
45695196,12850
45700575,2284
45722171,8673
45745912,8451
45753473,4845
45805351,5927
45818813,1642
45872459,2042
45877234,2803
45891585,11484
45895427,536
45895854,33232
45911383,11485
45917031,8906
45917697,11486
45963451,30541
45970698,57405
45982820,58023
46016056,30542
46051629,30543
46308146,28748
46356154,11156
46359094,5065
46360568,9903
46364760,8907
46372410,12453
46390963,11157
46402606,5066
46427103,57283
46431722,4819
46468303,8908
46471638,16542
46478290,11937
46494704,56532
46503574,8278
46538360,11157
46538710,4846
46545244,11158
46613337,5067
46633232,8840
46654896,15509
46660724,46742
46666117,7528
46678871,61434
46708480,5068
46711681,8840
46714169,13324
46728442,38147
46810125,7514
46810615,10177
46814287,7515
46833572,29545
46834331,32161
46843940,47032
46856881,27530
46860165,30216
46866280,1105
46866798,27100
46866864,27610
46873994,56894
46874199,28113
46881189,29571
46887379,5069
46887511,1106
46889069,28505
46892059,27641
46893341,252
46894722,29572
46900777,27811
46904226,27536
46910490,29573
46924095,27611
46925901,40483
46932105,27424
46935438,36541
46945788,27053
46946114,869
46947525,1414
46948813,1889
46954589,29574
46955414,27780
46958615,31048
46959418,2804
46962036,27642
46972343,28114
46973388,27363
46990262,625
46991866,23408
46998523,60554
47012937,31248
47014792,22937
47015990,25102
47016658,23012
47017261,42424
47018550,26628
47020171,26629
47020390,42424
47023034,24134
47024083,26630
47025624,41680
47029079,4191
47029264,26830
47029658,27821
47030072,26631
47030352,12857
47031029,30091
47032368,22346
47032535,7363
47032718,24357
47033202,22940
47035083,7575
47036050,26632
47038053,31249
47038486,26633
47038642,26634
47039776,26831
47041225,24021
47041780,24135
47042132,26635
47042959,23863
47046220,26636
47046580,32701
47048171,26637
47051160,42424
47052128,31249
47052456,32702
47054688,26832
47055583,26833
47057277,23864
47057287,26834
47057583,23799
47063652,29339
47065034,42424
47068184,27546
47070907,23094
47071708,26835
47072500,26638
47072806,10334
47073702,26836
47074357,26639
47077057,26837
47078768,26838
47078845,26640
47078942,22941
47080079,26839
47080662,32703
47081903,26840
47082102,42424
47082279,31249
47083343,23095
47084366,26641
47088236,22828
47089362,26841
47091200,26642
47091315,32702
47091557,23302
47092322,47503
47093391,26643
47097394,26644
47100679,24999
47100680,23096
47100993,26645
47102149,23865
47103604,26842
47104013,26843
47105011,42424
47110385,26646
47111078,26844
47111130,26845
47111301,32702
47111790,26846
47111815,13949
47111819,26847
47112118,26848
47112865,31249
47113694,26647
47117228,26849
47117860,4359
47119318,42424
47119545,26648
47120741,26649
47121349,25000
47122655,26650
47123486,26850
47123524,4192
47124038,24771
47124303,26851
47126458,31249
47127067,34567
47131340,22829
47131807,26852
47136855,26651
47137746,12627
47140077,23866
47140599,26853
47142325,22369
47142821,7909
47143584,42424
47144207,26652
47145100,42424
47145162,24136
47145472,26653
47145537,42424
47146905,13050
47147397,26854
47148265,42424
47149746,26654
47150118,26855
47152695,35795
47162599,26856
47165109,39476
47184056,26655
47193382,26857
47201036,26656
47203191,26858
47224593,26859
47232420,26828
47271456,26860
47271718,26657
47436941,28829
47439293,1281
47449211,27547
47460827,10237
47465725,782
47477960,783
47480336,1282
47497438,27548
47499276,290
47499422,1283
47503029,27549
47508538,27550
47522653,32704
47745669,23379
47768853,24803
47790174,10491
47869783,6083
47901338,28005
47902338,30239
47902569,29960
47902640,27293
47905127,30544
47905526,29395
47905702,27408
47906120,30961
47906214,31882
47906291,27472
47906564,36922
47908304,27294
47908492,33766
47908499,27204
47908693,32506
47909057,27551
47909641,28506
47910162,27645
47911088,27151
47912422,27290
47912977,28005
47913619,28830
47914338,39723
47914569,27294
47915934,34845
47916219,33766
47916525,29960
47917370,27006
47919176,27006
47919296,27782
47919617,28257
47919832,27292
47920067,30126
47921724,29472
47922056,27203
47922353,26929
47922658,28830
47923047,29959
47923081,30343
47923350,28115
47923832,27204
47924949,28754
47925302,28258
47925874,31883
47925967,35265
47925978,27477
47926042,27058
47926140,31815
47926787,28259
47927395,27472
47927730,30240
47928023,34846
47928364,27715
47928569,30343
47928790,28754
47929064,31815
47929479,31049
47929921,30343
47930045,27295
47931084,27843
47931086,27551
47931263,28749
47931517,27643
47931757,27782
47932571,31884
47932876,28831
47934084,31815
47934315,31885
47934514,28116
47934825,27472
47935334,27472
47935683,30343
47935783,30961
47936174,28750
47936214,32493
47936553,29960
47938096,29960
47938131,28751
47938959,30343
47939563,31886
47940462,30127
47940718,28754
47940826,30343
47941222,30241
47941488,28260
47941559,28005
47941808,27290
47942334,35572
47942460,30242
47942699,30343
47943408,31816
47943970,30343
47944155,26952
47944759,27472
47945254,29017
47946144,27294
47946317,26952
47947318,28005
47947574,28261
47947988,35197
47948013,27290
47948363,28012
47948839,28509
47950077,28006
47950328,31815
47951755,27552
47951981,27551
47952340,27203
47952810,27294
47953280,27204
47953935,32507
47954075,31887
47954228,27294
47954387,28677
47954556,31815
47954813,28678
47955153,27292
47955247,30061
47955557,28752
47956453,27903
47956461,29018
47957641,33766
47958574,27644
47959308,36923
47960380,27151
47961645,37927
47961715,28509
47962413,27472
47963528,31888
47964420,33766
47964445,28117
47964583,26929
47964999,30545
47965326,29473
47966609,27054
47967848,27291
47967895,27057
47968441,28831
47968727,27294
47968731,36202
47968749,30343
47969044,27441
47969474,31696
47970418,29019
47970754,33766
47970930,31889
47972378,28507
47973732,27645
47973853,28118
47974367,30241
47974601,29736
47975485,27054
47975714,28679
47975915,30343
47975984,31890
47976315,27294
47976339,27291
47976977,32449
47977143,27054
47978183,31050
47978519,27782
47979082,33337
47981079,28753
47984690,28508
47985647,28435
47986101,28754
47986191,27475
47986321,34707
47986630,27551
47986676,30343
47987162,28754
47987980,27551
47988008,38483
47988922,27204
47988953,28005
47989009,29020
47989873,28509
47989980,29188
47990090,27057
47990352,30343
47990771,30243
47991284,31816
47992527,27645
47993105,28754
47993147,27552
47994113,32508
47994731,30242
47994879,29340
47995395,34144
47997444,29021
47997741,28680
47997829,30343
47998274,27477
47999149,28755
47999178,27151
47999273,27645
48001185,31891
48001589,30343
48001619,30343
48003081,31815
48003788,27645
48004607,31892
48005186,27058
48006464,30241
48006527,30343
48006883,31893
48006980,27551
48008037,31894
48008070,27646
48008122,27715
48009137,34751
48009196,27006
48009357,29575
48010187,29546
48010701,38484
48011182,31866
48011902,30343
48011905,28012
48012234,30128
48012854,30343
48013804,28007
48014228,30343
48014721,30343
48015340,28262
48015426,27006
48017509,27055
48017834,27057
48017958,28436
48018014,32450
48018108,27058
48018312,27472
48018379,27903
48018933,24385
48019484,27055
48019868,27366
48022213,30546
48029399,27442
48033887,38242
48039065,38243
48047480,34145
48052631,36594
48058543,28510
48058957,30547
48060782,27553
48062496,27647
48066363,28511
48067953,27648
48069836,38244
48070907,30548
48078208,27554
48086473,34146
48092172,28512
48098600,28513
48100850,27812
48102230,38272
48113092,27555
48113967,38245
48118153,30549
48120854,29022
48122511,31250
48125556,56185
48132421,30550
48133012,34147
48137161,38246
48138929,31251
48143365,39489
48143868,37267
48147915,38409
48152263,30551
48156052,43224
48159753,30552
48187056,38410
48238418,28005
48263199,29474
48273770,26861
48287476,26929
48289523,27645
48295539,29474
48299717,3113
48305960,38748
48390614,31895
48467635,36203
48678873,26658
48680032,26979
48691308,13320
48698432,7067
48731112,14552
48735541,12454
48747046,26980
48749226,14912
48770928,58545
48776309,30062
48803922,40184
48804508,40184
48806669,30063
48823052,30064
48825424,27556
48845060,37318
48861150,30343
48914151,26862
48928264,38485
48975872,27443
48987081,26863
49001945,38486
49020324,39282
49026460,30343
49030917,11840
49031788,39573
49032844,288
49038860,17587
49049594,12197
49054713,28056
49054753,29023
49061518,26981
49063135,27101
49074368,3673
49077728,12832
49083883,12863
49087055,26916
49089352,39726
49090078,26917
49092305,30244
49095133,8575
49096717,15245
49103186,26864
49104355,26918
49114064,27649
49117724,39124
49119006,27364
49120903,27365
49129483,27069
49131621,40186
49132251,38853
49135898,39920
49137267,40744
49145470,38808
49216896,35141
49236419,8909
49236453,24386
49268703,7068
49269267,1029
49269589,24137
49269717,22898
49269782,24033
49271067,24500
49271989,3514
49273694,537
49274490,5070
49274943,784
49276960,24947
49278898,35985
49278981,24034
49279220,16963
49279391,785
49281646,3515
49284609,13325
49285671,8910
49286104,8911
49287657,7069
49289041,24035
49291101,24727
49291345,8912
49292142,10973
49293609,22854
49295675,23679
49296600,786
49304552,8913
49304983,870
49309755,3516
49314992,873
49315454,13330
49316281,23055
49317586,1415
49319849,23680
49323272,7401
49323729,538
49324398,11159
49326275,8914
49327990,6801
49328785,1614
49329487,416
49329522,13325
49331960,13266
49334827,1890
49335517,2136
49336606,25076
49339157,8915
49341348,22899
49341535,11160
49343107,15678
49345403,24841
49345700,2481
49346088,1107
49346975,871
49347194,12983
49347509,23056
49350485,3877
49351069,872
49355838,7630
49357135,13267
49359281,3517
49361999,1891
49362661,3518
49363085,9433
49366990,14913
49367318,1614
49367373,13547
49368244,11938
49368501,25001
49368903,11902
49373003,6256
49376318,24472
49376745,873
49382787,7070
49384290,626
49385021,24138
49385647,24473
49386843,1030
49390948,4193
49391176,787
49391721,24728
49392132,3307
49393045,24886
49393833,1416
49396871,23643
49398940,1417
49400868,12236
49401047,7926
49401650,627
49402816,13326
49404488,24036
49404679,24474
49411494,627
49412546,3519
49413587,3520
49415399,1418
49415429,11161
49420840,4193
49420995,7927
49422274,12455
49423646,12984
49423877,24037
49424232,13846
49426830,1419
49428915,11162
49429963,24534
49431241,28652
49432224,30853
49432575,45944
49432664,27509
49433326,29208
49433442,38188
49436170,28653
49436215,28008
49437113,26894
49437509,58608
49437528,27328
49437824,28398
49437976,27744
49438474,38081
49438609,38835
49438941,58507
49439385,28399
49439555,38449
49440386,28119
49442063,27509
49442396,27959
49442495,35814
49442767,30190
49442859,40388
49442929,33960
49442996,32509
49443250,33192
49443350,27844
49444028,30245
49444269,37438
49444681,33193
49445235,27510
49445939,34689
49446305,28400
49446472,33961
49446528,27960
49446947,35722
49446970,35723
49447106,33962
49448520,29916
49448957,28009
49449083,38189
49449755,28401
49449937,30854
49450107,27511
49450198,38190
49450446,34148
49450877,42655
49450918,34690
49450990,30246
49451503,28402
49451643,29209
49451888,30884
49452282,27473
49452597,30855
49452649,27444
49453362,31252
49453703,29917
49454781,37097
49455676,27764
49455684,38357
49455919,27399
49456030,29513
49457708,28403
49458606,28856
49458613,27985
49458801,29514
49459017,28404
49459054,27986
49459101,28010
49459223,31169
49459828,28263
49461119,5598
49462090,27961
49462552,38814
49462606,27962
49462653,27745
49462943,27746
49463386,27987
49463461,33194
49463549,31756
49464225,28264
49465847,30885
49466490,29515
49467000,60838
49467009,37920
49468045,36628
49468098,31170
49468221,29210
49468414,30856
49468626,28654
49469189,38836
49469385,28405
49469453,40155
49469869,30857
49471323,28406
49471478,41444
49471520,59855
49471714,28407
49472236,29918
49473083,41541
49473468,28408
49473534,28655
49473701,60582
49473907,60542
49474275,31171
49474579,60537
49475120,38450
49475275,28736
49476029,29919
49476112,41517
49476829,36629
49477087,28265
49477626,30858
49479219,27081
49480572,30499
49480634,27988
49480756,38837
49481456,41445
49481501,33195
49481718,35198
49481780,5599
49481783,28266
49481914,27425
49482311,33963
49482645,33434
49482721,60323
49482736,28409
49483042,38819
49483404,28656
49483436,41446
49483525,27845
49483651,33964
49483777,40156
49485378,30500
49486192,27191
49486342,36602
49486668,36160
49486776,58598
49486806,30859
49487398,60536
49488119,28756
49488802,28120
49488923,33965
49489195,29920
49490353,27512
49490591,30501
49491067,28657
49491261,40282
49491347,40157
49491720,33192
49492912,27747
49493257,40158
49493532,27249
49493568,27846
49493645,41447
49493935,29211
49494174,27963
49494641,27191
49494826,27765
49494997,28658
49495310,28410
49495600,28411
49496272,13268
49500616,354
49506527,28267
49510835,539
49512373,60010
49513893,12985
49514168,539
49521426,28004
49521964,6709
49524134,354
49524405,25139
49526453,1892
49526455,10587
49529189,11939
49533539,417
49534100,12237
49535539,10335
49544599,28268
49547421,13327
49548378,10588
49557130,874
49563033,4797
49572332,11738
49575712,10588
49578787,12986
49580524,788
49582466,33997
49586321,29879
49587072,25140
49589184,1420
49591223,13659
49593352,10900
49594041,12987
49596267,628
49598597,33997
49607235,35751
49610177,12988
49612353,27715
49617546,24736
49618693,24822
49620688,24348
49621179,1420
49623305,10336
49624983,12989
49626122,11940
49627335,12456
49631252,1420
49631780,24944
49632143,28477
49633362,27225
49633924,12124
49640008,1284
49642472,12237
49644968,12058
49646025,1892
49647641,12457
49649644,12869
49651668,14914
49654862,354
49655243,13950
49657394,14553
49658300,13181
49659723,13951
49662249,60011
49663706,36686
49664800,35266
49672532,14915
49676448,31817
49677989,31817
49684843,29130
49701047,33764
49708481,28269
49716301,13952
49716457,24387
49722775,13660
49730353,25351
49731539,31817
49733299,60468
49763819,37573
49767116,9336
49796449,29024
49796536,29250
49797171,37928
49797740,28536
49797905,27612
49798034,29025
49798569,37319
49798881,41360
49799159,30247
49800193,31726
49800872,29576
49801359,30553
49801415,42646
49801686,29341
49803024,29026
49803074,36825
49804047,27622
49804409,27046
49804855,42647
49805437,29027
49805568,27256
49805587,28896
49805824,30554
49805930,31253
49806439,28757
49807716,28758
49807968,28514
49808560,27866
49809591,29577
49809625,31254
49810276,41879
49810948,2137
49811100,29028
49812510,29961
49813655,29029
49813742,35556
49815764,27351
49816519,30369
49816938,35230
49817851,35802
49817888,27612
49818664,37189
49819551,27860
49819863,37843
49820219,34847
49820435,31255
49821179,35880
49821374,40892
49821890,37844
49821897,26659
49822082,27650
49822764,27445
49823070,37574
49823231,30370
49824783,30555
49824892,27228
49825822,36966
49826067,28463
49827096,41474
49828196,31051
49829863,27801
49830262,31981
49830352,28689
49830726,31256
49830946,2805
49831554,31052
49831695,29030
49831731,32284
49832140,27257
49832373,29030
49832656,33233
49833422,32285
49835117,31053
49835878,30371
49836314,29342
49837375,28121
49838729,34149
49838756,27046
49839111,33643
49840857,35267
49840940,27058
49841120,29031
49841572,34833
49841621,27046
49841905,33118
49842628,29212
49842816,27737
49843210,27409
49843459,27613
49843496,38951
49843722,27651
49844851,36966
49846328,27110
49846957,30372
49847116,38358
49848337,35268
49848436,29189
49848447,31257
49848770,29578
49848884,31054
49848994,38082
49850926,29577
49852651,33234
49853271,27409
49854219,31258
49856548,27614
49856840,29028
49857138,29579
49857490,33644
49857676,32286
49858215,39619
49858259,36967
49858831,39620
49859546,29962
49859678,33945
49859920,36204
49861037,36968
49861131,39621
49862266,1421
49862781,41524
49864947,35953
49865104,29580
49865254,29032
49865307,27606
49865732,27606
49867554,27652
49868748,28011
49869993,27607
49870610,33645
49870745,27351
49871332,40764
49871942,27250
49872458,28397
49872644,37190
49873068,27606
49873817,34848
49873846,37575
49874400,37320
49875807,42383
49875881,27653
49877355,32415
49877895,28121
49878033,30247
49878136,42011
49878421,38359
49878900,38083
49878904,37321
49879033,28460
49879153,39622
49879802,30371
49880888,40174
49881051,32705
49881659,31982
49881760,37322
49881817,29261
49894799,57735
49900171,8916
49918733,9758
49985054,60566
50103523,60567
50159223,60568
50223924,60570
50232772,51728
50240524,10641
50243216,13953
50244216,37576
50244564,32438
50246030,38487
50247436,10642
50248887,6925
50251682,60324
50258403,6926
50263975,11163
50263990,13553
50266400,39283
50269547,10643
50272862,15265
50277315,11164
50278958,8917
50279528,6927
50280155,15679
50280875,60361
50281129,37577
50452335,28897
50457719,10247
50457846,31896
50459394,11165
50461537,35626
50462809,30248
50464245,2701
50464314,37415
50467722,30249
50471156,55735
50472618,27964
50477300,10337
50478423,32706
50481102,56233
50481300,27781
50482115,9581
50484285,29581
50488614,31897
50490622,319
50492102,31898
50492851,34619
50493243,31757
50494911,33119
50497002,6802
50497501,5071
50498231,31259
50499625,12922
50502614,11941
50503257,2043
50504219,9759
50506169,57406
50509271,2355
50509957,34620
50512669,34621
50513232,34037
50516638,2701
50517085,30250
50518353,9760
50519484,30129
50520869,31260
50521805,36969
50524861,8567
50525317,35697
50525658,57407
50528242,31261
50528971,11720
50530836,1422
50531447,6785
50531541,6785
50556503,27057
50592518,27057
50695212,2482
50697242,789
50699593,60609
50700969,3114
50704115,12458
50705413,790
50711158,13328
50712299,11166
50721057,57070
50721511,11167
50722782,875
50723288,629
50724699,3115
50725169,26214
50732110,7071
50732398,791
50742971,1031
50749808,4847
50750839,32901
50752200,609
50755797,11168
50760399,57071
50763779,3116
50766025,57156
50767552,630
50769921,57072
50774394,22782
50777034,31237
50787828,27056
50789061,27474
50795386,33765
50800819,27716
50811148,27716
50826807,29582
50950140,59991
51142067,32555
51160954,26660
51169269,26215
51222487,33766
51230504,28830
51243734,33766
51258602,28830
51261055,36687
51263003,28830
51268129,46281
51270156,27057
51270933,33766
51288859,33766
51297311,28830
51302674,27203
51306178,33766
51308398,28832
51309809,28830
51324581,5072
51325199,27475
51326810,33766
51327773,28830
51339555,33766
51355125,28832
51357238,33766
51358340,33766
51360478,27716
51383169,10064
51396501,27476
51397511,35269
51415244,31262
51416985,30556
51417497,25117
51425275,8408
51432075,36205
51455448,28832
51458363,27058
51460098,25118
51474971,28122
51487735,27782
51490215,28012
51519405,27645
51547779,26952
51568087,10832
51601003,28012
51607094,28830
51613276,28115
51614962,3502
51641540,26865
51663901,30722
51670533,30722
51694258,1893
51721512,27782
51728254,30722
51730954,10833
51775079,27006
51777019,27006
51783329,7410
51813457,28754
51819536,49894
51821762,28012
51827024,28754
51848690,10834
51854018,26952
51874724,27782
51890711,60342
51904388,27782
51906416,8918
51932350,47607
51954243,45789
51977358,45387
51980797,9761
51992749,33179
52020161,27292
52020367,27475
52023408,28754
52033252,59116
52049746,27293
52069104,28270
52072126,27782
52073025,27366
52073554,27292
52078096,27294
52080955,59117
52087076,59118
52100928,27472
52109132,27294
52117210,27292
52120524,26952
52125780,27292
52139505,26929
52141978,27477
52143028,59119
52167562,27477
52174486,27478
52175678,27293
52193601,28830
52205771,28270
52208339,32287
52213090,27782
52213171,27293
52217110,27557
52220531,30061
52240142,27292
52258318,27478
52258539,27152
52284268,27294
52288761,27292
52296253,33179
52301904,27475
52319193,28270
52330622,28270
52330901,26929
52340517,33179
52356770,33646
52361537,33179
52370311,33647
52371897,27292
52385614,33338
52415022,59323
52453069,33833
52462201,4194
52493366,35029
52524728,33834
52527280,28103
52534379,30878
52578876,11169
52579900,10120
52594618,36816
52601075,36206
52610584,27174
52632465,31263
52634897,36071
52662657,30235
52679400,8740
52688912,35253
52717566,48257
52770512,31816
52841976,31816
52904666,11404
52990130,58461
53011360,5073
53017813,33339
53047724,26661
53058101,13329
53075792,60613
53114428,18811
53114922,14729
53121430,19447
53128473,29395
53135236,16491
53136538,39791
53139350,25833
53146572,27366
53152888,26866
53162805,18239
53163981,22627
53164338,18606
53165260,27904
53166356,27295
53176441,14729
53187562,17588
53188557,25873
53205915,36970
53206074,45483
53207798,28012
53207968,32510
53212369,27472
53212572,26662
53216194,33483
53218512,36733
53222499,27294
53228307,28830
53235636,37578
53240702,42202
53245020,39019
53249554,31264
53251899,34473
53252431,37579
53253655,32288
53254889,26929
53257076,27054
53258176,28830
53260174,38084
53263487,27472
53263612,27472
53266966,27006
53268351,57657
53269797,47871
53278346,31570
53279336,43403
53282482,28437
53287067,29396
53287636,41557
53288350,45484
53288971,45681
53291998,2262
53294525,35881
53298837,27151
53299555,35882
53304604,32162
53308236,41558
53309070,37870
53310948,32289
53310957,35883
53312158,36734
53312800,35884
53312910,27151
53329933,32702
53400083,2044
53400391,4610
53407515,9960
53408949,631
53412656,10901
53419243,2138
53419663,11170
53431389,27059
53438482,28898
53438990,22998
53441289,13954
53443518,1108
53445223,2356
53449299,3117
53450077,2045
53454434,3521
53455853,5837
53458613,30251
53458649,11171
53459362,540
53459758,877
53467925,29583
53468096,13955
53469503,2045
53470766,9762
53478875,1108
53480847,28123
53481021,36207
53482176,35270
53484694,28124
53484892,35271
53486061,38488
53486514,30557
53486971,35272
53491479,29033
53491568,39284
53498792,35273
53505155,28125
53513674,56201
53516595,31265
53523055,28126
53525622,34150
53530525,29584
53534800,36208
53535025,30558
53535633,41681
53538956,35274
53539559,29034
53543036,33340
53544173,33648
53546779,33341
53548357,13223
53548747,33649
53552947,56536
53556781,35885
53557317,29585
53559917,27475
53564272,31266
53565931,34151
53567264,35886
53569053,32511
53570872,31267
53573509,11739
53573663,876
53577320,12955
53582605,30886
53583421,32512
53584166,30559
53584750,39976
53599806,877
53602874,30860
53611273,878
53630325,35275
53650519,5074
53654890,30861
53665830,26897
53666301,222
53666618,632
53666866,633
53668114,3878
53668429,2092
53668691,4071
53668902,146
53669608,634
53670157,1977
53671868,635
53674640,636
53675195,26663
53676122,23229
53677979,3043
53679369,637
53680048,638
53680683,113
53683348,639
53686216,28515
53687579,8279
53688666,1875
53690005,73
53690147,27089
53692485,46633
53692531,114
53692719,38804
53693414,42780
53693571,26909
53693574,22800
53694731,45485
53697039,28973
53700935,640
53701881,541
53703476,33767
53703746,1779
53704926,1643
53704934,3118
53705292,2767
53705727,610
53706410,1423
53706895,1894
53708701,1018
53709182,3319
53709961,3432
53710082,6940
53710323,1019
53711072,9572
53711580,42
53712437,1424
53713306,1425
53714782,35627
53715967,7928
53716087,641
53716646,4397
53718239,642
53718942,879
53719047,29272
53720697,32290
53721179,28581
53722016,6358
53722405,1020
53723497,291
53723868,643
53725746,32113
53726932,588
53728609,1644
53728889,1645
53730931,27036
53731214,282
53731603,187
53732128,283
53732786,542
53733794,2768
53733922,2046
53734187,355
53734478,356
53738373,4081
53738445,281
53738955,27089
53739607,644
53740276,3850
53740597,645
53741639,26905
53742585,4922
53743994,28516
53746134,1646
53747675,28478
53748188,45485
53748294,232
53748702,292
53749489,293
53749605,715
53749816,3090
53751507,502
53751726,74
53752027,3045
53752186,60
53753304,62
53754533,32649
53754561,3716
53754707,1647
53756350,3851
53758000,3119
53758020,2139
53759361,2784
53759384,5004
53762693,497
53762878,23083
53763505,7516
53764646,63
53764783,23306
53766483,5968
53766564,7851
53766700,6720
53766866,24094
53767127,9763
53767587,128
53768458,357
53770317,27197
53771130,24653
53771147,7517
53772127,12459
53772254,6268
53773510,28271
53774772,10251
53774975,13141
53777342,11660
53779162,40451
53780749,7539
53781732,31983
53782740,4783
53783580,12059
53784375,36209
53785658,24095
53787149,10112
53788181,24238
53788623,727
53790990,1824
53791179,6721
53791494,1109
53791726,4195
53792015,55483
53792538,4196
53792801,30560
53793209,7072
53795640,880
53796375,589
53796513,398
53797637,18995
53798525,32163
53798614,27828
53799834,14197
53799975,24096
53800361,12923
53801726,34708
53802294,2101
53802312,7929
53804558,8498
53805124,4197
53805389,34152
53805455,36048
53805807,35455
53806598,3707
53807036,403
53807037,10624
53809870,7631
53811094,8919
53811568,34153
53811633,393
53812386,9904
53812483,543
53812889,24772
53813184,23015
53813274,23724
53814158,544
53817647,24654
53817997,6722
53820021,31681
53820098,5075
53820817,468
53821445,5076
53821528,233
53821793,30344
53822455,3708
53822494,1021
53823702,5077
53825218,13926
53825545,590
53826633,5078
53826858,30424
53828425,716
53829383,31055
53831175,469
53832651,37179
53833115,11172
53833450,3749
53833759,27426
53834213,6786
53834738,3398
53834991,6395
53835582,34154
53836007,24695
53836300,10755
53837145,34155
53837368,5826
53839689,11487
53840017,28057
53841308,30252
53843233,223
53843418,5600
53843767,6377
53844156,7930
53844176,23239
53844548,23016
53844811,29586
53846231,6282
53846470,7826
53846484,2036
53846906,11488
53847926,35030
53848310,4198
53849023,7495
53849584,728
53850368,34709
53850500,32707
53851635,881
53851677,4984
53852132,35607
53852254,29963
53852521,996
53853326,844
53854230,30425
53854761,23671
53855147,11173
53855944,1081
53855949,11174
53855983,13116
53856070,997
53856320,974
53856343,23591
53856539,24306
53856604,2689
53857991,10474
53858217,12336
53859196,6396
53859431,27491
53860054,7827
53861183,9764
53861217,591
53861395,2702
53862120,24307
53862588,27492
53862805,11175
53863229,38815
53863672,975
53863817,2633
53863852,4199
53863970,1032
53864110,4848
53864659,23017
53864802,4455
53864948,33924
53865376,30253
53865391,11084
53868090,592
53868402,10625
53869234,188
53870808,2785
53871039,30402
53872555,4611
53872781,729
53873543,3120
53873800,5601
53874450,35185
53874577,26910
53876292,3081
53876482,24388
53876520,5079
53876802,10113
53876889,5812
53876962,24389
53877648,24308
53877994,3750
53879862,34849
53880362,31056
53881137,3709
53881647,4200
53883162,30887
53883523,34156
53886467,10114
53886554,23479
53886630,4442
53886885,37956
53887537,3481
53888246,6971
53888467,13514
53888507,24139
53889303,6775
53890374,2357
53891054,4469
53891197,189
53893207,4820
53894258,30962
53895627,10106
53895730,29964
53896009,4557
53899471,12060
53900456,470
53901283,4201
53901962,33031
53902751,17456
53905060,27367
53905897,4821
53906035,1285
53906283,31268
53907087,517
53907460,3058
53907599,4985
53908595,12794
53909218,4470
53909261,18891
53909413,2678
53909647,6686
53910203,4471
53911412,768
53911814,24888
53913740,24889
53914426,740
53914549,518
53914691,3751
53915015,1368
53915132,5080
53915773,22982
53915922,4398
53917364,646
53918628,2806
53918812,3752
53919369,29880
53921748,2807
53921817,6397
53923536,23240
53923576,9564
53923657,24890
53923659,418
53924373,792
53924456,234
53925201,29587
53926692,38816
53927976,757
53929035,2047
53929086,33017
53929387,2263
53930223,6776
53930536,2264
53930579,27654
53930616,5969
53934408,23241
53935072,30426
53935259,3433
53935269,7850
53935643,9703
53935899,2102
53936857,1286
53937082,1022
53939290,12460
53940220,6223
53940885,24773
53940926,519
53941487,10338
53943931,88
53944145,22990
53944379,4399
53944757,1239
53945035,14554
53946088,7828
53946291,1803
53947743,24655
53947901,2265
53948471,5827
53948515,10532
53949620,27531
53949975,545
53950215,30254
53950922,4202
53951584,30345
53980966,58429
53981810,58883
53987009,57580
54016020,21743
54218373,55900
54219790,33795
54220751,28633
54221094,28469
54224088,30103
54225222,29190
54225726,30514
54227632,29824
54227829,29965
54229266,30112
54230473,27944
54230822,30346
54231028,30191
54231183,29547
54231596,30104
54231723,29343
54235789,57343
54236670,33342
54237661,29344
54237788,31729
54237913,27965
54238743,55391
54239709,30561
54240194,31744
54241017,27479
54241245,55198
54242325,30192
54242653,34601
54243433,29180
54244435,30347
54244460,55752
54245610,30783
54247268,55202
54249104,36971
54249567,29167
54249827,27513
54250841,29931
54251192,29837
54251740,27748
54251946,28517
54252530,27532
54255752,31853
54256038,28470
54256410,28873
54257277,29966
54257440,32230
54257711,32231
54257849,28412
54258174,8718
54258922,32232
54258967,32902
54260252,33201
54260322,33080
54262213,55283
54262233,33343
54263621,32233
54264547,27446
54265117,31020
54265873,31021
54265920,30113
54265981,28987
54266083,55194
54267048,29455
54267471,29035
54268490,28518
54268841,29967
54269208,30105
54270079,55197
54271152,29825
54271830,29319
54271949,29826
54272430,27233
54273846,30489
54274946,29968
54276244,27989
54276345,34834
54276918,30838
54277944,29036
54278058,22657
54278085,28464
54279970,30752
54280237,27749
54280240,30502
54280647,27829
54280892,33484
54281017,28988
54281931,55246
54283306,28479
54284280,31022
54286414,32234
54287344,31953
54288674,27340
54290452,33796
54290579,31132
54291230,29181
54291330,28438
54292736,31269
54292794,27088
54293000,28874
54293668,28989
54293719,31854
54293802,29422
54294583,29345
54294640,28413
54294950,31133
54295296,27766
54296772,28634
54297018,32235
54297459,29423
54300352,28471
54300676,28414
54300926,29320
54301359,29838
54302277,28899
54303645,37442
54304316,27558
54305167,31023
54305676,30348
54308503,29839
54308621,30839
54309394,32236
54309682,28072
54309892,56726
54311403,10902
54312326,31024
54314303,33797
54316060,29840
54317575,29841
54317844,36924
54317983,32291
54318731,29037
54319509,29943
54319512,30193
54319598,36925
54320170,11068
54320300,33120
54320991,28645
54321851,28990
54322524,56571
54322559,55345
54322719,28127
54325241,30763
54325942,35133
54326038,30840
54326423,56525
54326448,31270
54326572,31025
54326743,55200
54326996,27655
